uid,lat,lon,aqi,station_name,recorded_at,etl_insert_ts,etl_update_ts
-358447,46.396,48.102,19,1-й Трудовой переулок,2023-08-22T05:42:41+09:00,2023-08-18 14:31:07.713169,2023-08-21 13:51:39.835344
-357967,46.598145,-111.98096,102,Bison Engineering Helena https://www.bison-eng.com,2023-08-19T04:31:19+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-357898,55.04239385,73.27190170407,100,улица 19-го Партсъезда,2023-08-19T04:34:24+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-356428,44.868,40.6,15,Sadovaya Street,2023-08-22T05:41:52+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-356260,56.026,35.96,84,переулок Панфилова,2023-08-19T04:35:58+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-355786,45.25,38.102,32,Krasnaya Street,2023-08-22T05:40:52+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-355378,56.32519476109,43.93923729658,78,улица Генерала Зимина,2023-08-22T05:42:40+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-354850,46.09876,27.181826,76,Bulevardul Republicii,2023-08-22T05:43:39+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-354424,45.696401,27.18371,65,Bulevardul Unirii,2023-08-19T04:29:10+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-354418,47.7346,-53.237,46,AQSU-E331,2023-08-22T05:41:13+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-351793,64.190544,-114.18244,50,AQSU-5441,2023-08-22T05:37:41+09:00,2023-08-18 14:31:07.713169,2023-08-21 13:51:39.835344
-351244,52.062,23.764,84,Карьерная улица,2023-08-19T04:35:30+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-351070,49.41150312647798,26.94579901498867,57,Ternopilska Street,2023-08-19T04:35:00+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-350893,9.013926,38.767525,167,ECA V_2,2023-08-22T05:41:35+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-350890,48.948524,-54.608463,15,AQSU-335E,2023-08-19T04:34:00+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-350707,46.94387351,26.38465936,129,Strada 1 Decembrie 1918,2023-08-19T04:33:43+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-350554,45.7537,21.2257,82,Victory Square,2023-08-22T05:41:02+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-350071,49.6643,-115.96656,146,AQSU-8C8,2023-08-19T04:35:04+09:00,2023-08-18 14:31:07.713169,2023-08-18 14:31:07.713169
-349525,53.336,83.69,15,Взлётная улица,2023-08-22T05:39:18+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-349429,47.109909,27.502923,116,Strada Principală,2023-08-19T04:34:10+09:00,2023-08-18 14:31:07.715022,2023-08-18 14:31:07.715022
-348475,32.512493,-114.918724,37,AYUNTAMIENTO DE MEXICALI - DELEGACIÓN HERMOSILLO,2023-08-22T05:41:02+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-348067,46.0271603,14.5242546,70,Ljubljana Jurčkova (sds011),2023-08-19T04:35:06+09:00,2023-08-18 14:31:07.715022,2023-08-18 14:31:07.715022
-347341,40.9292,72.9978,500,Чехов 11/2,2023-08-22T05:39:49+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-347335,42.5339,72.2133,9,Кок-ой,2023-08-22T05:39:21+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-346393,57.1847695,65.49757799071,4,Воронинская улица,2023-08-22T05:41:40+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-346216,15.116156,105.804375,62,AQSEA_LAO_007,2023-08-22T05:41:39+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-345862,52.20885,-88.01528,68,AQSU-Neskantaga WTP,2023-08-22T05:40:06+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-345754,56.232,43.854,48,улица Лескова,2023-08-19T04:35:41+09:00,2023-08-18 14:31:07.715022,2023-08-18 14:31:07.715022
-344866,47.00639,-65.5772,41,AQSU-DDDA,2023-08-22T05:40:50+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-344797,49.725586,-123.142586,131,AQSU-VCH-Brennan Park Recreation Centre pool outside,2023-08-22T05:41:38+09:00,2023-08-21 13:51:39.835344,2023-08-21 13:51:39.835344
-344119,56.2273336,41.2947535,-,Dobrograd,2023-08-22T05:35:35+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-343618,54.228,37.632,279,улица Гагарина,2023-08-22T05:42:26+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-343516,-11.024019,-68.757744,71,Plaza Humbert Terrazas,2023-08-22T05:41:17+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-342469,55.694,26.994,90,Н2112,2023-08-22T05:40:32+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-341446,46.902172,-100.785034,76,BismarckWeather.net,2023-08-22T05:41:35+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.835344
-341071,56.114,40.35,50,улица Разина,2023-08-22T05:41:20+09:00,2023-08-18 14:31:07.715022,2023-08-21 13:51:39.836368
-340777,47.46024,-64.9555,5,AQSU-E75D,2023-08-22T05:41:30+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-340768,47.7208,-64.8553,-,AQSU-45CA,2023-08-19T04:35:18+09:00,2023-08-18 14:31:07.715022,2023-08-18 14:31:07.715022
-340411,-30.98178,150.2607,48,NSW DPE PA2 AQMN 36,2023-08-19T04:33:29+09:00,2023-08-18 14:31:07.715022,2023-08-18 14:31:07.715022
-339799,7.901,-72.486,13,Prados 2,2023-08-22T05:41:18+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-254509,27.66927,85.46562,90,Kathmandu Cancer Center,2023-08-19T04:34:50+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-254254,-15.743558,-47.886276,23,Parque Olhos d'água,2023-08-22T05:41:35+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-254098,46.1972,100.7197,5,Ref_PA167,2023-08-19T04:35:14+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-253366,53.532875,-113.41412,105,AQSU-F-2C7C,2023-08-22T05:42:00+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-253246,45.7759434,24.2206713,80,Șelimbăr-Bungard,2023-08-19T04:34:02+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-253087,42.8507,75.2938,61,ДосКредоБанк Токмок-2,2023-08-22T05:39:55+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-252967,46.56713295958804,30.778872852912645,59,Heroes of Odessa defense street,2023-08-22T05:42:00+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-252955,49.8113195,24.060608,89,Zelena Street,2023-08-22T05:41:00+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-252880,50.4233253,30.5385082,168,Yevhena Konovaltsia Street,2023-08-19T04:34:00+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-252829,54.350017,18.53529,65,Osinskiego,2023-08-19T04:35:51+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-252511,43.711113,-79.54357,46,AQSU-401Roadside-3,2023-08-19T04:35:08+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-252508,60.05253,-128.6634,7,AQSU-FFAF- Watson Lake,2023-08-22T05:41:22+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-252007,50.593662,-112.82756,69,AQSU-7E9E,2023-08-22T05:41:00+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-251626,54.56806933241,36.2713030971,7,бульвар Энтузиастов,2023-08-22T05:42:47+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-250609,50.10654,-91.91307,71,AQSU-20FA-SLK001,2023-08-22T05:41:24+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-249457,-15.989722,-47.848056,6,Santa Maria,2023-08-19T04:34:47+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-248539,60.795826,-115.80477,100,AQSU-MironHayRiver,2023-08-22T05:42:22+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-248530,50.41701,-104.52927,86,AQSU-Wascana,2023-08-22T05:42:22+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-248230,56.194,95.716,10,Озёрный переулок,2023-08-22T05:42:10+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-247984,0.421069,9.469289,87,TTIGE (Foyer Nzeng-Ayong),2023-08-22T05:41:15+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-247483,51.351281,25.850776,19,"mikroraion Peremohy, 8",2023-08-22T05:42:17+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-247267,55.444941,10.190962,17,Udsigten,2023-08-19T04:33:39+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-247186,51.814,68.343,20,"Атбасар, Рыскулова",2023-08-22T05:39:52+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-247096,0.397562,9.511744,82,PK11 MELEN,2023-08-19T04:33:22+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-246370,44.72355,-63.39493,75,AQSU-F86E,2023-08-22T05:42:18+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-245032,53.2005869066,44.99773580384,15,ulitsa Suvorova,2023-08-22T05:42:48+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-244447,3.436,-76.507,13,Calle 33H,2023-08-22T05:43:37+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-244138,52.03,113.516,4,улица Забайкальского Рабочего,2023-08-19T04:35:07+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-243895,11.574481,104.919807,17,Street 96,2023-08-22T05:41:01+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-243238,53.502,49.248,36,Спортивная улица,2023-08-22T05:40:40+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-239788,35.23393209268,23.68334233761,14,Paleochora,2023-08-22T05:42:30+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-238450,45.0229,-92.88454,71,Lake Elmo Avenue North,2023-08-22T05:32:07+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-238027,55.82244600476,49.07228261232,14,Пилотская улица,2023-08-22T05:40:43+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-237661,46.196995,100.72008,-,PA_dae4,2023-08-22T05:40:13+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-237565,52.22,104.306,52,улица Багратиона,2023-08-22T05:42:45+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-237343,40.577551889999995,-74.6026071,67,Imperial Drive,2023-08-22T05:39:55+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-236857,58.51658,-117.06416,61,AQSU-98F1,2023-08-19T04:34:39+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-236854,58.702457,-118.68943,231,AQSU-7FC7_Chateh,2023-08-22T05:41:00+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-236839,59.041126,-117.71024,90,AQSU-7ABA-Meander-River,2023-08-22T05:39:14+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-236551,43.258804,-79.86056,73,AQSU-HamiltonDT-2,2023-08-22T05:40:51+09:00,2023-08-21 13:51:39.836368,2023-08-21 13:51:39.836368
-236440,55.784,49.138,46,Volkova Street,2023-08-19T04:34:54+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-235891,59.134,37.894,8,улица Ломоносова,2023-08-19T04:34:18+09:00,2023-08-18 14:31:07.715543,2023-08-18 14:31:07.715543
-234907,-69.540985,170.64612,64,AQSU-7863,2023-08-22T05:40:44+09:00,2023-08-18 14:31:07.715543,2023-08-21 13:51:39.836368
-234301,15.598201,108.43753,57,AQSEA_VN_021,2023-08-22T05:36:54+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.836368
-233749,57.792936,-152.39839,35,Egan Way,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.836368
-233581,60.101981,-149.442456,7,3rd Avenue,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.836368
-233566,55.34389,-131.65001,15,Front Street,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.836368
-233563,66.894771,-162.60156,-,2nd Avenue,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.836368
-233560,58.301378,-134.414976,23,West Willoughby Avenue,2023-08-22T05:00:00+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-233554,64.498529,-165.403274,3,East 3rd Avenue,2023-08-22T05:00:00+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-233302,21.004929,107.27154,74,AQSEA_VN_017,2023-08-22T05:41:11+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-232831,49.66113,-110.2928,79,AQSU-2DB6,2023-08-19T04:34:32+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-232474,45.651383,25.60936,116,Pasaj Hidromecanica,2023-08-22T05:29:00+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-232351,-30.298223,153.10977,67,NSW DPE PA2 AQMN 40,2023-08-22T05:41:58+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-231994,7.117855,-73.13001,25,Racimo Aire 2 - Alcaldía de Bucaramanga,2023-08-19T04:33:37+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-231991,7.174752,-73.12954,97,Racimo Aire 4 - Colegio Fe y Alegría Los Colorados,2023-08-22T05:42:40+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-231805,39.614,8.814,36,Via Ticino,2023-08-22T05:40:52+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-231721,52.287,76.983,49,ПИМК,2023-08-22T05:39:10+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-230383,20.995682,105.80889,103,AQSEA_VN_001,2023-08-22T05:42:16+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-229957,19.287264,-81.328,11,"Prospect, Grand Cayman",2023-08-22T05:41:56+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-229753,-15.412988,28.292583,166,CEEEZ - Parirenyetwa Rd,2023-08-22T05:42:26+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-229387,-6.72,108.544,150,Pekiringan,2023-08-22T05:42:05+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-228619,42.70894,-71.22684,93,weather.k1ttc.com,2023-08-22T05:41:53+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-228010,32.30375,-64.80974,5,Boss Cove - Bermuda,2023-08-22T05:42:31+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-227848,-3.125626,-58.43079,61,Itacoatiara - CESIT,2023-08-22T05:41:40+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-227467,52.788,41.368,95,Октябрьский район,2023-08-22T05:42:07+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-227374,53.484,49.488,60,Ярославская улица,2023-08-19T04:34:02+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-226390,-32.89,-68.842,2,Avenida España,2023-08-22T05:41:16+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-226147,45.124,38.966,27,2-й Мартыновский проезд,2023-08-19T04:35:13+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-225658,50.99463,-118.17267,186,AQSU-Powerhouse Rd,2023-08-22T05:42:13+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-225646,51.30128,-117.52029,185,AQSU-96FF,2023-08-22T05:41:38+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-225001,17.351683,-88.55405,10,The Belize Zoo,2023-08-22T05:41:55+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-224326,42.4909,78.3921,9,ул.Токтогула,2023-08-22T05:39:30+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-224317,40.9306,73.0055,93,Джалал-Абад,2023-08-22T05:39:37+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-223819,43.56753,104.4227,51,Umnugobi_03(90 орт),2023-08-22T05:41:38+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-222457,48.96925,89.96492,11,bayan-Ulgii_01(Цаг уур),2023-08-22T05:41:06+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-222379,45.124,36.712,1,Приморский бульвар,2023-08-22T05:42:31+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-222040,63.597034,-135.8951,48,AQSU-6F40 (Mayo),2023-08-22T05:42:21+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-221161,14.600725,-90.52877,50,ECOQUIMSA - MARN,2023-08-19T04:34:16+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-220327,50.658146,-99.97126,106,AQSU-C95,2023-08-22T05:42:36+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-220258,-2.188293,-79.81931,-,Panorama,2023-08-22T05:40:58+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-220216,46.49039,108.380165,103,Gobisumber_05 (Цаг уур),2023-08-22T05:41:25+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-219883,50.69325,-116.12148,186,https://wx.edgewater.tech,2023-08-22T05:41:35+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-217651,46.672695,113.28328,23,Sukhbaatar_01(Цаг уур),2023-08-19T04:33:23+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-217513,47.067,51.886,53,Курсай,2023-08-22T05:39:07+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-217510,47.096,51.941,50,Химпоселок,2023-08-19T04:34:08+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-217501,19.27228431481,97.94834822416,33,Ban Tha Pong Daeng,2023-08-22T05:42:26+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-217465,47.32197,110.66209,17,Khentii_01(Цэцэрлэгт хүрээлэн),2023-08-22T05:40:44+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-217114,47.995724,91.63353,81,Khobd_01(Цаг уур),2023-08-22T05:41:12+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-217087,46.37375,96.261444,3,Gobi-Altai_01 (Эрүүл мэндийн газар),2023-08-22T05:41:57+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216976,46.263027,102.77983,88,Uburkhangai_01( Хас банк),2023-08-22T05:42:28+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216862,34.16119,77.580574,20,NASA_AQCS_119,2023-08-22T05:41:12+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216853,44.89325,110.14117,21,Dornogobi_01(Цаг уур),2023-08-22T05:41:10+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216661,50.294,57.169,65,Есет Батыра 109А,2023-08-22T05:39:02+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-216556,45.05,39.014,28,2-й проезд Красных Зорь,2023-08-22T05:40:53+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216550,19.871096,102.11765,60,AQSEA_LAO_005,2023-08-19T04:33:53+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-216547,48.81829,103.51873,10,bulgan_01(Цаг уур),2023-08-22T05:41:39+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216544,45.767166,106.27489,87,Dundgobi_01(Цаг уур),2023-08-22T05:41:30+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-216532,48.080276,114.537224,29,Dornod_01(Цаг уур),2023-08-22T05:39:41+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-214621,43.634,51.179,75,Школа №3,2023-08-22T05:39:43+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-213115,47.6814,23.48287,88,Tăuții-Măgherăuș,2023-08-22T05:41:18+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-212941,-32.946,-60.652,21,San Luis,2023-08-22T05:41:23+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-212287,47.13,142.766,25,Зелёная улица,2023-08-22T05:41:43+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-212278,57.28,27.07,8,Dārziņi,2023-08-22T05:43:00+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-211630,-32.27152,150.88564,54,NSW DPE PA2 AQMN 49,2023-08-22T05:40:51+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-211384,-26.77204127273,-53.05919319391,18,Rua José Bonifacio,2023-08-22T05:42:57+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.837298
-210847,46.59152,-64.99009,18,AQSU-33CD,2023-08-19T04:29:36+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-210520,47.8665,107.118,75,NAMEM Site near KG200,2023-08-22T05:42:13+09:00,2023-08-21 13:51:39.837298,2023-08-21 13:51:39.837298
-209698,37.845,68.774,114,"AS, Bokhtar",2023-08-22T05:39:07+09:00,2023-08-21 13:51:39.838295,2023-08-21 13:51:39.838295
-209695,39.494,67.602,16,"AS, Panjakent",2023-08-22T05:39:18+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
-209323,37.492,71.554,36,"AS, Khorog
",2023-08-22T05:39:13+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
-208543,56.878,60.672,20,Промышленный проезд,2023-08-22T05:40:53+09:00,2023-08-21 13:51:39.838295,2023-08-21 13:51:39.838295
-207352,44.54120047185,21.05476945639,88,Osipaonica,2023-08-22T05:40:35+09:00,2023-08-21 13:51:39.838295,2023-08-21 13:51:39.838295
-206884,-33.883,151.042,86,DPE Lidcombe 2,2023-08-22T05:40:43+09:00,2023-08-21 13:51:39.838295,2023-08-21 13:51:39.838295
-206764,52.798,27.544,65,Коммунальная улица,2023-08-19T04:35:50+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-206758,-29.76592339204,-51.03253751993,21,Rua João Aloysio Algayer,2023-08-22T05:41:44+09:00,2023-08-21 13:51:39.838295,2023-08-21 13:51:39.838295
-206665,51.3466,-102.744225,52,AQSU-47FC,2023-08-22T05:42:33+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
-205084,8.989676,38.786972,193,Skyline,2023-08-19T04:34:46+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-204850,52.36205,-126.71616,76,"AQSU- 500 HWY 20, Bella Coola BC",2023-08-22T05:42:11+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
-203737,8.288894,-62.723473,17,Climaguayana,2023-08-22T05:40:44+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
-202186,9.01917,38.74778,195,Black lion Hospital,2023-08-19T04:33:52+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-201547,45.75441,-66.5041,30,AQSU-A8D6,2023-08-19T04:33:52+09:00,2023-08-18 14:31:07.716569,2023-08-18 14:31:07.716569
-201343,47.37507,-68.320404,54,AQSU-D684,2023-08-22T05:42:33+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
-200986,12.007707,-61.723415,13,Egmont-SGU-GND03,2023-08-22T05:40:28+09:00,2023-08-18 14:31:07.716569,2023-08-21 13:51:39.838295
